io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
iouring,1,1,1,POWER,0,1,2,.042772528,1,2025-11-05 20:12:50
iouring,1,1,1,POWER,0,2,3,.292994216,447,2025-11-05 20:12:51
iouring,1,1,1,POWER,0,3,4,.997311454,11447,2025-11-05 20:12:53
iouring,1,1,1,POWER,0,4,5,.172853429,6,2025-11-05 20:12:54
iouring,1,1,1,POWER,0,5,6,.199582213,6,2025-11-05 20:12:55
iouring,1,1,1,POWER,0,6,7,.950693841,2,2025-11-05 20:12:57
iouring,1,1,1,POWER,0,7,8,.406545059,5,2025-11-05 20:12:59
iouring,1,1,1,POWER,0,8,9,.329241188,3,2025-11-05 20:13:00
iouring,1,1,1,POWER,0,9,10,.654190357,176,2025-11-05 20:13:02
iouring,1,1,1,POWER,0,10,11,.540442737,38080,2025-11-05 20:13:03
iouring,1,1,1,POWER,0,11,12,.163241265,1,2025-11-05 20:13:04
iouring,1,1,1,POWER,0,12,13,.456667362,3,2025-11-05 20:13:06
iouring,1,1,1,POWER,0,13,14,.968225517,56,2025-11-05 20:13:08
iouring,1,1,1,POWER,0,14,15,.337366023,2,2025-11-05 20:13:09
iouring,1,1,1,POWER,0,15,16,.706510878,4,2025-11-05 20:13:11
iouring,1,1,1,POWER,0,16,17,.204061891,18403,2025-11-05 20:13:12
iouring,1,1,1,POWER,0,17,18,.082786442,2,2025-11-05 20:13:13
iouring,1,1,1,POWER,0,18,19,3.314071504,13,2025-11-05 20:13:18
iouring,1,1,1,POWER,0,19,20,.132199445,2,2025-11-05 20:13:19
iouring,1,1,1,POWER,0,20,21,.829462647,180,2025-11-05 20:13:21
iouring,1,1,1,POWER,0,21,22,.505241557,400,2025-11-05 20:13:22
iouring,1,1,1,POWER,0,22,23,.159859567,8,2025-11-05 20:13:23
iouring,1,1,1,THROUGHPUT,2,14,23,.372354186,2,2025-11-05 20:13:25
iouring,1,1,1,THROUGHPUT,1,21,1,.627906371,400,2025-11-05 20:13:26
iouring,1,1,1,THROUGHPUT,2,21,24,.512599192,400,2025-11-05 20:13:26
