io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.070871457,600,2025-11-03 12:58:58
sync,1,1,1,POWER,0,2,24,.069652625,100,2025-11-03 12:59:44
sync,1,1,1,THROUGHPUT,R,1,45,.062375427,600,2025-11-03 12:59:45
sync,1,1,1,THROUGHPUT,R,2,46,.068163182,100,2025-11-03 12:59:45
sync,1,1,1,THROUGHPUT,R,1,47,.064135401,600,2025-11-03 12:59:45
sync,1,1,1,THROUGHPUT,R,2,48,.064399016,100,2025-11-03 12:59:45
sync,1,1,1,THROUGHPUT,R,1,49,.065503867,600,2025-11-03 12:59:45
sync,1,1,1,THROUGHPUT,R,2,50,.064826679,100,2025-11-03 12:59:45
sync,1,1,1,THROUGHPUT,R,1,51,.066724466,600,2025-11-03 12:59:45
sync,1,1,1,THROUGHPUT,R,2,52,.065489743,100,2025-11-03 12:59:45
