io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
iouring,1,1,1,POWER,0,1,2,.076520966,1,2025-11-08 15:37:06
iouring,1,1,1,POWER,0,2,3,.945608055,497,2025-11-08 15:37:08
iouring,1,1,1,POWER,0,3,4,2.857558792,11414,2025-11-08 15:37:12
iouring,1,1,1,POWER,0,4,5,.297036026,6,2025-11-08 15:37:14
iouring,1,1,1,POWER,0,5,6,.304004384,6,2025-11-08 15:37:15
iouring,1,1,1,POWER,0,6,7,.944159519,2,2025-11-08 15:37:17
iouring,1,1,1,POWER,0,7,8,.826953740,5,2025-11-08 15:37:19
iouring,1,1,1,POWER,0,8,9,.781006146,3,2025-11-08 15:37:21
iouring,1,1,1,POWER,0,9,10,1.715795905,176,2025-11-08 15:37:23
iouring,1,1,1,POWER,0,10,11,.888057185,38186,2025-11-08 15:37:25
iouring,1,1,1,POWER,0,11,12,.523024697,1,2025-11-08 15:37:27
iouring,1,1,1,POWER,0,12,13,.741852958,3,2025-11-08 15:37:29
iouring,1,1,1,POWER,0,13,14,1.998718268,47,2025-11-08 15:37:32
iouring,1,1,1,POWER,0,14,15,4.959763442,2,2025-11-08 15:37:38
iouring,1,1,1,POWER,0,15,16,.823633962,4,2025-11-08 15:37:40
iouring,1,1,1,POWER,0,16,17,.289687969,18209,2025-11-08 15:37:41
iouring,1,1,1,POWER,0,17,18,.140969897,2,2025-11-08 15:37:42
iouring,1,1,1,POWER,0,18,19,3.769200567,13,2025-11-08 15:37:47
iouring,1,1,1,POWER,0,19,20,.144311092,2,2025-11-08 15:37:48
iouring,1,1,1,POWER,0,20,21,.662469034,201,2025-11-08 15:37:50
iouring,1,1,1,POWER,0,21,22,.695774469,424,2025-11-08 15:37:51
iouring,1,1,1,POWER,0,22,23,.243207637,8,2025-11-08 15:37:53
iouring,1,1,1,THROUGHPUT,1,17,1,.088323986,2,2025-11-08 15:37:54
iouring,1,1,1,THROUGHPUT,2,2,23,.126098672,497,2025-11-08 15:37:54
iouring,1,1,1,THROUGHPUT,1,22,2,.201392515,8,2025-11-08 15:37:55
iouring,1,1,1,THROUGHPUT,2,4,24,.330298352,6,2025-11-08 15:37:55
iouring,1,1,1,THROUGHPUT,1,7,3,.516188049,5,2025-11-08 15:37:55
iouring,1,1,1,THROUGHPUT,1,4,4,.335722514,6,2025-11-08 15:37:55
iouring,1,1,1,THROUGHPUT,2,12,25,.971409272,3,2025-11-08 15:37:56
iouring,1,1,1,THROUGHPUT,2,7,26,.833866848,5,2025-11-08 15:37:57
iouring,1,1,1,THROUGHPUT,2,16,27,.489444531,18209,2025-11-08 15:37:57
iouring,1,1,1,THROUGHPUT,2,8,28,.539090374,3,2025-11-08 15:37:58
iouring,1,1,1,THROUGHPUT,2,6,29,.793304680,2,2025-11-08 15:37:58
iouring,1,1,1,THROUGHPUT,2,10,30,1.194441221,38186,2025-11-08 15:38:00
iouring,1,1,1,THROUGHPUT,1,18,5,4.939796373,13,2025-11-08 15:38:00
iouring,1,1,1,THROUGHPUT,1,2,6,.122620819,497,2025-11-08 15:38:01
iouring,1,1,1,THROUGHPUT,2,18,31,4.533854508,13,2025-11-08 15:38:04
iouring,1,1,1,THROUGHPUT,2,3,32,.610438611,11414,2025-11-08 15:38:05
iouring,1,1,1,THROUGHPUT,2,5,33,.456558729,6,2025-11-08 15:38:05
iouring,1,1,1,THROUGHPUT,1,14,7,5.657851406,2,2025-11-08 15:38:06
iouring,1,1,1,THROUGHPUT,1,16,8,.334361512,18209,2025-11-08 15:38:07
iouring,1,1,1,THROUGHPUT,1,21,9,.930675748,424,2025-11-08 15:38:07
iouring,1,1,1,THROUGHPUT,1,19,10,.137302410,2,2025-11-08 15:38:08
iouring,1,1,1,THROUGHPUT,1,10,11,.908328487,38186,2025-11-08 15:38:09
iouring,1,1,1,THROUGHPUT,1,5,12,.412833853,6,2025-11-08 15:38:09
iouring,1,1,1,THROUGHPUT,2,14,34,5.864261483,2,2025-11-08 15:38:11
iouring,1,1,1,THROUGHPUT,1,15,13,2.288164279,4,2025-11-08 15:38:11
iouring,1,1,1,THROUGHPUT,1,1,14,.057401207,1,2025-11-08 15:38:11
iouring,1,1,1,THROUGHPUT,2,11,35,.225772798,1,2025-11-08 15:38:11
iouring,1,1,1,THROUGHPUT,1,6,15,.403233341,2,2025-11-08 15:38:12
iouring,1,1,1,THROUGHPUT,1,12,16,.558965031,3,2025-11-08 15:38:12
iouring,1,1,1,THROUGHPUT,1,9,17,.934953013,176,2025-11-08 15:38:13
iouring,1,1,1,THROUGHPUT,1,11,18,.251964005,1,2025-11-08 15:38:14
iouring,1,1,1,THROUGHPUT,2,13,36,2.130961971,48,2025-11-08 15:38:14
iouring,1,1,1,THROUGHPUT,1,8,19,.374931381,3,2025-11-08 15:38:14
iouring,1,1,1,THROUGHPUT,2,20,37,.660980815,201,2025-11-08 15:38:14
iouring,1,1,1,THROUGHPUT,2,17,38,.088516502,2,2025-11-08 15:38:14
iouring,1,1,1,THROUGHPUT,2,21,39,.731925956,424,2025-11-08 15:38:15
iouring,1,1,1,THROUGHPUT,2,19,40,.135337259,2,2025-11-08 15:38:15
iouring,1,1,1,THROUGHPUT,2,22,41,.213148679,8,2025-11-08 15:38:16
iouring,1,1,1,THROUGHPUT,1,13,20,1.610105518,48,2025-11-08 15:38:16
iouring,1,1,1,THROUGHPUT,1,20,21,.541560941,201,2025-11-08 15:38:16
iouring,1,1,1,THROUGHPUT,2,15,42,1.039912627,4,2025-11-08 15:38:17
iouring,1,1,1,THROUGHPUT,2,9,43,1.029650240,176,2025-11-08 15:38:18
iouring,1,1,1,THROUGHPUT,1,3,22,1.480641490,11414,2025-11-08 15:38:18
