io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,44.526793709,600,2025-11-10 20:00:45
sync,1,1,1,POWER,0,2,24,15.498814851,100,2025-11-10 21:10:34
sync,1,1,1,THROUGHPUT,R,1,45,74.479043369,600,2025-11-10 21:11:49
sync,1,1,1,THROUGHPUT,R,2,46,76.408389601,100,2025-11-10 21:13:05
sync,1,1,1,THROUGHPUT,R,1,47,60.155432059,600,2025-11-10 21:14:05
sync,1,1,1,THROUGHPUT,R,2,48,27.301138185,100,2025-11-10 21:14:33
sync,1,1,1,THROUGHPUT,R,1,49,81.521256371,600,2025-11-10 21:15:54
sync,1,1,1,THROUGHPUT,R,2,50,66.868473999,100,2025-11-10 21:17:01
sync,1,1,1,THROUGHPUT,R,1,51,31.633371752,600,2025-11-10 21:17:33
sync,1,1,1,THROUGHPUT,R,2,52,24.406149744,100,2025-11-10 21:17:57
