io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,12.535432840,600,2025-11-04 22:21:51
iouring,1,1,1,POWER,0,2,24,.457114973,100,2025-11-04 22:22:34
iouring,1,1,1,THROUGHPUT,R,1,45,1.279687332,600,2025-11-04 22:22:35
iouring,1,1,1,THROUGHPUT,R,2,46,.440572061,100,2025-11-04 22:22:36
iouring,1,1,1,THROUGHPUT,R,1,47,1.344663093,600,2025-11-04 22:22:37
iouring,1,1,1,THROUGHPUT,R,2,48,.460909595,100,2025-11-04 22:22:38
iouring,1,1,1,THROUGHPUT,R,1,49,1.192319242,600,2025-11-04 22:22:39
iouring,1,1,1,THROUGHPUT,R,2,50,.294567425,100,2025-11-04 22:22:39
iouring,1,1,1,THROUGHPUT,R,1,51,4.975820062,600,2025-11-04 22:22:44
iouring,1,1,1,THROUGHPUT,R,2,52,.439400612,100,2025-11-04 22:22:45
