io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.207849608,600,2025-11-08 14:27:22
sync,1,1,1,POWER,0,2,24,.086870429,100,2025-11-08 14:27:47
sync,1,1,1,THROUGHPUT,R,1,45,.520145627,600,2025-11-08 14:27:48
sync,1,1,1,THROUGHPUT,R,2,46,.068321406,100,2025-11-08 14:27:48
sync,1,1,1,THROUGHPUT,R,1,47,.101161175,600,2025-11-08 14:27:48
sync,1,1,1,THROUGHPUT,R,2,48,.068720555,100,2025-11-08 14:27:48
sync,1,1,1,THROUGHPUT,R,1,49,.102204316,600,2025-11-08 14:27:48
sync,1,1,1,THROUGHPUT,R,2,50,.068304108,100,2025-11-08 14:27:48
sync,1,1,1,THROUGHPUT,R,1,51,.081606495,600,2025-11-08 14:27:48
sync,1,1,1,THROUGHPUT,R,2,52,.072193009,100,2025-11-08 14:27:48
