io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,123.707422058,224279,2026-06-27 05:48:19
iouring,1,1,1,POWER,0,2,24,35.561110121,225566,2026-06-27 06:09:57
iouring,1,1,1,THROUGHPUT,R,1,89,286.370622397,225215,2026-06-27 06:15:14
iouring,1,1,1,THROUGHPUT,R,2,90,37.227126472,224161,2026-06-27 06:16:26
iouring,1,1,1,THROUGHPUT,R,1,91,132.783913860,224994,2026-06-27 06:19:24
iouring,1,1,1,THROUGHPUT,R,2,92,35.451184507,225685,2026-06-27 06:20:30
iouring,1,1,1,THROUGHPUT,R,1,93,99.709937201,225101,2026-06-27 06:22:38
iouring,1,1,1,THROUGHPUT,R,2,94,32.087989353,224998,2026-06-27 06:23:40
iouring,1,1,1,THROUGHPUT,R,1,95,242.026360245,224352,2026-06-27 06:28:16
iouring,1,1,1,THROUGHPUT,R,2,96,35.603302075,224958,2026-06-27 06:29:32
