io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
bgworkers,1,1,1,POWER,0,14,2,.655485883,2,2026-06-27 23:13:44
bgworkers,1,1,1,POWER,0,2,3,.268735764,101,2026-06-27 23:13:44
bgworkers,1,1,1,POWER,0,9,4,2.261866691,176,2026-06-27 23:13:46
bgworkers,1,1,1,POWER,0,20,5,.577926570,174,2026-06-27 23:13:47
bgworkers,1,1,1,POWER,0,6,6,.278584983,2,2026-06-27 23:13:47
bgworkers,1,1,1,POWER,0,17,7,.657166354,2,2026-06-27 23:13:48
bgworkers,1,1,1,POWER,0,18,8,2.323063066,10,2026-06-27 23:13:50
bgworkers,1,1,1,POWER,0,8,9,.275037021,3,2026-06-27 23:13:50
bgworkers,1,1,1,POWER,0,21,10,.498881465,101,2026-06-27 23:13:51
bgworkers,1,1,1,POWER,0,13,11,.940805034,43,2026-06-27 23:13:52
bgworkers,1,1,1,POWER,0,3,12,.459721673,11,2026-06-27 23:13:52
bgworkers,1,1,1,POWER,0,22,13,.094737350,8,2026-06-27 23:13:52
bgworkers,1,1,1,POWER,0,16,14,.206925500,18231,2026-06-27 23:13:53
bgworkers,1,1,1,POWER,0,4,15,.138986423,6,2026-06-27 23:13:53
bgworkers,1,1,1,POWER,0,11,16,.111433948,1063,2026-06-27 23:13:53
bgworkers,1,1,1,POWER,0,15,17,.522356092,4,2026-06-27 23:13:53
bgworkers,1,1,1,POWER,0,1,18,.038281253,1,2026-06-27 23:13:53
bgworkers,1,1,1,POWER,0,10,19,.233678487,21,2026-06-27 23:13:54
bgworkers,1,1,1,POWER,0,19,20,.078175229,2,2026-06-27 23:13:54
bgworkers,1,1,1,POWER,0,5,21,.252545478,6,2026-06-27 23:13:54
bgworkers,1,1,1,POWER,0,7,22,.647082427,5,2026-06-27 23:13:55
bgworkers,1,1,1,POWER,0,12,23,.372569201,3,2026-06-27 23:13:55
bgworkers,1,1,1,THROUGHPUT,2,6,23,.474841937,2,2026-06-27 23:13:56
bgworkers,1,1,1,THROUGHPUT,1,21,1,.678152480,101,2026-06-27 23:13:56
bgworkers,1,1,1,THROUGHPUT,1,3,2,.561485624,11,2026-06-27 23:13:57
bgworkers,1,1,1,THROUGHPUT,2,17,24,.893939897,2,2026-06-27 23:13:57
bgworkers,1,1,1,THROUGHPUT,2,14,25,.158896026,2,2026-06-27 23:13:57
bgworkers,1,1,1,THROUGHPUT,2,16,26,.543411646,18334,2026-06-27 23:13:58
bgworkers,1,1,1,THROUGHPUT,2,19,27,.171491301,2,2026-06-27 23:13:58
bgworkers,1,1,1,THROUGHPUT,2,10,28,.375979255,21,2026-06-27 23:13:58
bgworkers,1,1,1,THROUGHPUT,2,9,29,.909165097,176,2026-06-27 23:13:59
bgworkers,1,1,1,THROUGHPUT,2,2,30,.330081091,101,2026-06-27 23:13:59
bgworkers,1,1,1,THROUGHPUT,2,15,31,.631851027,4,2026-06-27 23:14:00
bgworkers,1,1,1,THROUGHPUT,2,8,32,.199553485,3,2026-06-27 23:14:00
bgworkers,1,1,1,THROUGHPUT,1,18,3,3.576692754,10,2026-06-27 23:14:00
bgworkers,1,1,1,THROUGHPUT,2,5,33,.284840478,6,2026-06-27 23:14:01
bgworkers,1,1,1,THROUGHPUT,1,5,4,.341199670,6,2026-06-27 23:14:01
bgworkers,1,1,1,THROUGHPUT,2,22,34,.110994795,8,2026-06-27 23:14:01
bgworkers,1,1,1,THROUGHPUT,1,11,5,.123147773,1090,2026-06-27 23:14:01
bgworkers,1,1,1,THROUGHPUT,2,12,35,.458152044,3,2026-06-27 23:14:01
bgworkers,1,1,1,THROUGHPUT,1,7,6,.738310313,5,2026-06-27 23:14:02
bgworkers,1,1,1,THROUGHPUT,1,6,7,.293321901,2,2026-06-27 23:14:02
bgworkers,1,1,1,THROUGHPUT,2,7,36,.749431423,5,2026-06-27 23:14:02
bgworkers,1,1,1,THROUGHPUT,1,20,8,.510737210,165,2026-06-27 23:14:02
bgworkers,1,1,1,THROUGHPUT,2,13,37,1.021477280,43,2026-06-27 23:14:03
