io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,13.079056954,600,2025-11-08 14:55:36
iouring,1,1,1,POWER,0,2,24,.486577278,100,2025-11-08 14:56:23
iouring,1,1,1,THROUGHPUT,R,1,45,4.793223684,600,2025-11-08 14:56:28
iouring,1,1,1,THROUGHPUT,R,2,46,.455051897,100,2025-11-08 14:56:28
iouring,1,1,1,THROUGHPUT,R,1,47,4.797910530,600,2025-11-08 14:56:33
iouring,1,1,1,THROUGHPUT,R,2,48,.414771716,100,2025-11-08 14:56:33
iouring,1,1,1,THROUGHPUT,R,1,49,1.261404023,600,2025-11-08 14:56:35
iouring,1,1,1,THROUGHPUT,R,2,50,.704205817,100,2025-11-08 14:56:35
iouring,1,1,1,THROUGHPUT,R,1,51,4.214384250,600,2025-11-08 14:56:40
iouring,1,1,1,THROUGHPUT,R,2,52,.594858075,100,2025-11-08 14:56:40
