io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,9.883357701,600,2025-11-04 23:14:55
sync,1,1,1,POWER,0,2,24,.519253425,100,2025-11-04 23:15:42
sync,1,1,1,THROUGHPUT,R,1,45,4.446153276,600,2025-11-04 23:15:47
sync,1,1,1,THROUGHPUT,R,2,46,.533932375,100,2025-11-04 23:15:47
sync,1,1,1,THROUGHPUT,R,1,47,4.501392823,600,2025-11-04 23:15:52
sync,1,1,1,THROUGHPUT,R,2,48,.525961650,100,2025-11-04 23:15:52
sync,1,1,1,THROUGHPUT,R,1,49,4.070882331,600,2025-11-04 23:15:56
sync,1,1,1,THROUGHPUT,R,2,50,.557740209,100,2025-11-04 23:15:57
sync,1,1,1,THROUGHPUT,R,1,51,3.665257608,600,2025-11-04 23:16:00
sync,1,1,1,THROUGHPUT,R,2,52,.440985526,100,2025-11-04 23:16:01
