io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,56.399988740,600,2025-11-13 16:43:44
iouring,1,1,1,POWER,0,2,24,10.652530045,100,2025-11-13 18:15:48
iouring,1,1,1,THROUGHPUT,R,1,45,27.133474663,600,2025-11-13 18:16:15
iouring,1,1,1,THROUGHPUT,R,2,46,12.326356064,100,2025-11-13 18:16:28
iouring,1,1,1,THROUGHPUT,R,1,47,19.279977520,600,2025-11-13 18:16:47
iouring,1,1,1,THROUGHPUT,R,2,48,11.419082237,100,2025-11-13 18:16:58
iouring,1,1,1,THROUGHPUT,R,1,49,20.897230543,600,2025-11-13 18:17:19
iouring,1,1,1,THROUGHPUT,R,2,50,12.207046615,100,2025-11-13 18:17:32
iouring,1,1,1,THROUGHPUT,R,1,51,21.439754632,600,2025-11-13 18:17:53
iouring,1,1,1,THROUGHPUT,R,2,52,11.530452671,100,2025-11-13 18:18:05
