io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,.068598368,600,2025-11-03 12:37:53
iouring,1,1,1,POWER,0,2,24,.061349581,100,2025-11-03 12:38:37
iouring,1,1,1,THROUGHPUT,R,1,45,.059905996,600,2025-11-03 12:38:37
iouring,1,1,1,THROUGHPUT,R,2,46,.053749917,100,2025-11-03 12:38:37
iouring,1,1,1,THROUGHPUT,R,1,47,.055090523,600,2025-11-03 12:38:37
iouring,1,1,1,THROUGHPUT,R,2,48,.054324492,100,2025-11-03 12:38:38
iouring,1,1,1,THROUGHPUT,R,1,49,.054271572,600,2025-11-03 12:38:38
iouring,1,1,1,THROUGHPUT,R,2,50,.075009955,100,2025-11-03 12:38:38
iouring,1,1,1,THROUGHPUT,R,1,51,.080855256,600,2025-11-03 12:38:38
iouring,1,1,1,THROUGHPUT,R,2,52,.071259934,100,2025-11-03 12:38:38
