io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,123.965388967,224279,2026-06-26 14:19:58
sync,1,1,1,POWER,0,2,24,36.330152041,225566,2026-06-26 14:42:09
sync,1,1,1,THROUGHPUT,R,1,89,263.063045629,225215,2026-06-26 14:47:31
sync,1,1,1,THROUGHPUT,R,2,90,38.338795446,224161,2026-06-26 14:48:42
sync,1,1,1,THROUGHPUT,R,1,91,168.592073107,224994,2026-06-26 14:52:03
sync,1,1,1,THROUGHPUT,R,2,92,38.304465006,225685,2026-06-26 14:53:36
sync,1,1,1,THROUGHPUT,R,1,93,116.029845949,225101,2026-06-26 14:56:03
sync,1,1,1,THROUGHPUT,R,2,94,39.534859841,224998,2026-06-26 14:57:28
sync,1,1,1,THROUGHPUT,R,1,95,172.911702649,224352,2026-06-26 15:00:53
sync,1,1,1,THROUGHPUT,R,2,96,36.679902891,224958,2026-06-26 15:02:13
