io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,19.872162574,600,2025-11-05 02:12:13
iouring,1,1,1,POWER,0,2,24,2.820501492,100,2025-11-05 02:16:23
iouring,1,1,1,THROUGHPUT,R,1,45,5.144036903,600,2025-11-05 02:16:29
iouring,1,1,1,THROUGHPUT,R,2,46,4.048381774,100,2025-11-05 02:16:33
iouring,1,1,1,THROUGHPUT,R,1,47,4.632003153,600,2025-11-05 02:16:37
iouring,1,1,1,THROUGHPUT,R,2,48,3.286323277,100,2025-11-05 02:16:41
iouring,1,1,1,THROUGHPUT,R,1,49,3.275796331,600,2025-11-05 02:16:44
iouring,1,1,1,THROUGHPUT,R,2,50,2.562027041,100,2025-11-05 02:16:46
iouring,1,1,1,THROUGHPUT,R,1,51,4.492344495,600,2025-11-05 02:16:51
iouring,1,1,1,THROUGHPUT,R,2,52,2.741585328,100,2025-11-05 02:16:54
