io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
iouring,1,1,1,POWER,0,14,2,.299017181,2,2026-06-26 10:36:16
iouring,1,1,1,POWER,0,2,3,.279805227,101,2026-06-26 10:36:17
iouring,1,1,1,POWER,0,9,4,2.217307962,176,2026-06-26 10:36:19
iouring,1,1,1,POWER,0,20,5,.550393086,174,2026-06-26 10:36:20
iouring,1,1,1,POWER,0,6,6,.281599696,2,2026-06-26 10:36:20
iouring,1,1,1,POWER,0,17,7,.669997391,2,2026-06-26 10:36:20
iouring,1,1,1,POWER,0,18,8,2.358115325,10,2026-06-26 10:36:23
iouring,1,1,1,POWER,0,8,9,.285427328,3,2026-06-26 10:36:23
iouring,1,1,1,POWER,0,21,10,.515115500,101,2026-06-26 10:36:24
iouring,1,1,1,POWER,0,13,11,1.024568276,43,2026-06-26 10:36:25
iouring,1,1,1,POWER,0,3,12,.467997690,11,2026-06-26 10:36:25
iouring,1,1,1,POWER,0,22,13,.095432397,8,2026-06-26 10:36:25
iouring,1,1,1,POWER,0,16,14,.226305433,18231,2026-06-26 10:36:26
iouring,1,1,1,POWER,0,4,15,.141454727,6,2026-06-26 10:36:26
iouring,1,1,1,POWER,0,11,16,.113382079,1063,2026-06-26 10:36:26
iouring,1,1,1,POWER,0,15,17,.508425057,4,2026-06-26 10:36:26
iouring,1,1,1,POWER,0,1,18,.038992341,1,2026-06-26 10:36:26
iouring,1,1,1,POWER,0,10,19,.236616519,21,2026-06-26 10:36:27
iouring,1,1,1,POWER,0,19,20,.079906053,2,2026-06-26 10:36:27
iouring,1,1,1,POWER,0,5,21,.271460882,6,2026-06-26 10:36:27
iouring,1,1,1,POWER,0,7,22,.717083085,5,2026-06-26 10:36:28
iouring,1,1,1,POWER,0,12,23,.379476230,3,2026-06-26 10:36:28
iouring,1,1,1,THROUGHPUT,2,6,23,.488905543,2,2026-06-26 10:36:29
iouring,1,1,1,THROUGHPUT,1,21,1,.678813665,101,2026-06-26 10:36:29
iouring,1,1,1,THROUGHPUT,1,3,2,.571558693,11,2026-06-26 10:36:30
iouring,1,1,1,THROUGHPUT,2,17,24,.827408933,2,2026-06-26 10:36:30
iouring,1,1,1,THROUGHPUT,2,14,25,.208475701,2,2026-06-26 10:36:30
iouring,1,1,1,THROUGHPUT,2,16,26,.375404371,18334,2026-06-26 10:36:30
iouring,1,1,1,THROUGHPUT,2,19,27,.163036343,2,2026-06-26 10:36:31
iouring,1,1,1,THROUGHPUT,2,10,28,.544777228,21,2026-06-26 10:36:31
iouring,1,1,1,THROUGHPUT,2,9,29,.984816186,176,2026-06-26 10:36:32
iouring,1,1,1,THROUGHPUT,2,2,30,.330580652,101,2026-06-26 10:36:33
iouring,1,1,1,THROUGHPUT,2,15,31,.767685920,4,2026-06-26 10:36:33
iouring,1,1,1,THROUGHPUT,1,18,3,3.541589202,10,2026-06-26 10:36:33
iouring,1,1,1,THROUGHPUT,2,8,32,.196231678,3,2026-06-26 10:36:34
iouring,1,1,1,THROUGHPUT,1,5,4,.308386029,6,2026-06-26 10:36:34
iouring,1,1,1,THROUGHPUT,1,11,5,.152807562,1090,2026-06-26 10:36:34
iouring,1,1,1,THROUGHPUT,2,5,33,.310628026,6,2026-06-26 10:36:34
iouring,1,1,1,THROUGHPUT,2,22,34,.118358425,8,2026-06-26 10:36:34
iouring,1,1,1,THROUGHPUT,2,12,35,.464550672,3,2026-06-26 10:36:34
iouring,1,1,1,THROUGHPUT,1,7,6,.755126484,5,2026-06-26 10:36:35
iouring,1,1,1,THROUGHPUT,1,6,7,.299984631,2,2026-06-26 10:36:35
iouring,1,1,1,THROUGHPUT,2,7,36,.697564434,5,2026-06-26 10:36:35
iouring,1,1,1,THROUGHPUT,1,20,8,.512341512,165,2026-06-26 10:36:35
iouring,1,1,1,THROUGHPUT,1,17,9,.699867588,2,2026-06-26 10:36:36
iouring,1,1,1,THROUGHPUT,2,13,37,1.136205020,43,2026-06-26 10:36:36
iouring,1,1,1,THROUGHPUT,1,12,10,.447562127,3,2026-06-26 10:36:37
iouring,1,1,1,THROUGHPUT,1,16,11,.303893842,18316,2026-06-26 10:36:37
iouring,1,1,1,THROUGHPUT,1,15,12,.494851673,4,2026-06-26 10:36:37
iouring,1,1,1,THROUGHPUT,2,18,38,2.531175874,11,2026-06-26 10:36:39
iouring,1,1,1,THROUGHPUT,2,1,39,.034438747,1,2026-06-26 10:36:39
iouring,1,1,1,THROUGHPUT,1,13,13,1.589333388,43,2026-06-26 10:36:39
iouring,1,1,1,THROUGHPUT,2,4,40,.157153486,6,2026-06-26 10:36:39
iouring,1,1,1,THROUGHPUT,1,10,14,.281356583,21,2026-06-26 10:36:39
iouring,1,1,1,THROUGHPUT,1,2,15,.221532334,101,2026-06-26 10:36:40
iouring,1,1,1,THROUGHPUT,2,20,41,.540001205,181,2026-06-26 10:36:40
iouring,1,1,1,THROUGHPUT,1,8,16,.170456141,3,2026-06-26 10:36:40
iouring,1,1,1,THROUGHPUT,1,14,17,.143139377,2,2026-06-26 10:36:40
iouring,1,1,1,THROUGHPUT,1,19,18,.085613716,2,2026-06-26 10:36:40
iouring,1,1,1,THROUGHPUT,2,3,42,.570171757,11,2026-06-26 10:36:40
iouring,1,1,1,THROUGHPUT,2,11,43,.166525192,515,2026-06-26 10:36:40
iouring,1,1,1,THROUGHPUT,1,9,19,.674982746,176,2026-06-26 10:36:41
iouring,1,1,1,THROUGHPUT,1,22,20,.143411057,8,2026-06-26 10:36:41
iouring,1,1,1,THROUGHPUT,1,1,21,.039036030,1,2026-06-26 10:36:41
