io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,16.123780491,600,2025-11-04 21:52:46
bgworkers,1,1,1,POWER,0,2,24,3.423714469,100,2025-11-04 22:00:23
bgworkers,1,1,1,THROUGHPUT,R,1,45,3.666930585,600,2025-11-04 22:00:27
bgworkers,1,1,1,THROUGHPUT,R,2,46,3.349184637,100,2025-11-04 22:00:31
bgworkers,1,1,1,THROUGHPUT,R,1,47,3.349233683,600,2025-11-04 22:00:34
bgworkers,1,1,1,THROUGHPUT,R,2,48,2.851251192,100,2025-11-04 22:00:37
bgworkers,1,1,1,THROUGHPUT,R,1,49,4.032646113,600,2025-11-04 22:00:41
bgworkers,1,1,1,THROUGHPUT,R,2,50,3.531885822,100,2025-11-04 22:00:44
bgworkers,1,1,1,THROUGHPUT,R,1,51,3.680091385,600,2025-11-04 22:00:48
bgworkers,1,1,1,THROUGHPUT,R,2,52,3.563539654,100,2025-11-04 22:00:52
