io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
sync,1,1,1,POWER,0,14,2,.283396135,2,2026-06-25 08:58:30
sync,1,1,1,POWER,0,2,3,.418023138,101,2026-06-25 08:58:30
sync,1,1,1,POWER,0,9,4,2.348945426,176,2026-06-25 08:58:32
sync,1,1,1,POWER,0,20,5,.541975651,174,2026-06-25 08:58:33
sync,1,1,1,POWER,0,6,6,.266811382,2,2026-06-25 08:58:33
sync,1,1,1,POWER,0,17,7,.648299509,2,2026-06-25 08:58:34
sync,1,1,1,POWER,0,18,8,2.345948516,10,2026-06-25 08:58:36
sync,1,1,1,POWER,0,8,9,.283545893,3,2026-06-25 08:58:37
sync,1,1,1,POWER,0,21,10,.523335596,101,2026-06-25 08:58:37
sync,1,1,1,POWER,0,13,11,.917696921,43,2026-06-25 08:58:38
sync,1,1,1,POWER,0,3,12,.442403089,11,2026-06-25 08:58:38
sync,1,1,1,POWER,0,22,13,.094398690,8,2026-06-25 08:58:39
sync,1,1,1,POWER,0,16,14,.205681139,18231,2026-06-25 08:58:39
sync,1,1,1,POWER,0,4,15,.136162717,6,2026-06-25 08:58:39
sync,1,1,1,POWER,0,11,16,.110640857,1063,2026-06-25 08:58:39
sync,1,1,1,POWER,0,15,17,.488735978,4,2026-06-25 08:58:39
sync,1,1,1,POWER,0,1,18,.039354350,1,2026-06-25 08:58:40
sync,1,1,1,POWER,0,10,19,.238960308,21,2026-06-25 08:58:40
sync,1,1,1,POWER,0,19,20,.078067129,2,2026-06-25 08:58:40
sync,1,1,1,POWER,0,5,21,.252093012,6,2026-06-25 08:58:40
sync,1,1,1,POWER,0,7,22,.640750861,5,2026-06-25 08:58:41
sync,1,1,1,POWER,0,12,23,.374834044,3,2026-06-25 08:58:41
sync,1,1,1,THROUGHPUT,2,6,23,.469781046,2,2026-06-25 08:58:42
sync,1,1,1,THROUGHPUT,1,21,1,.656418686,101,2026-06-25 08:58:42
sync,1,1,1,THROUGHPUT,1,3,2,.555648827,11,2026-06-25 08:58:43
sync,1,1,1,THROUGHPUT,2,17,24,.880264736,2,2026-06-25 08:58:43
sync,1,1,1,THROUGHPUT,2,14,25,.194402428,2,2026-06-25 08:58:43
sync,1,1,1,THROUGHPUT,2,16,26,.503152212,18334,2026-06-25 08:58:44
sync,1,1,1,THROUGHPUT,2,19,27,.159712726,2,2026-06-25 08:58:44
sync,1,1,1,THROUGHPUT,2,10,28,.879382211,21,2026-06-25 08:58:45
sync,1,1,1,THROUGHPUT,2,9,29,.889258912,176,2026-06-25 08:58:46
sync,1,1,1,THROUGHPUT,2,2,30,.316713717,101,2026-06-25 08:58:46
sync,1,1,1,THROUGHPUT,1,18,3,3.581224659,10,2026-06-25 08:58:46
sync,1,1,1,THROUGHPUT,2,15,31,.488100381,4,2026-06-25 08:58:46
sync,1,1,1,THROUGHPUT,1,5,4,.273198702,6,2026-06-25 08:58:47
sync,1,1,1,THROUGHPUT,2,8,32,.213161294,3,2026-06-25 08:58:47
sync,1,1,1,THROUGHPUT,1,11,5,.123959257,1090,2026-06-25 08:58:47
sync,1,1,1,THROUGHPUT,2,5,33,.307610612,6,2026-06-25 08:58:47
sync,1,1,1,THROUGHPUT,2,22,34,.100853177,8,2026-06-25 08:58:47
sync,1,1,1,THROUGHPUT,1,7,6,.732117825,5,2026-06-25 08:58:48
sync,1,1,1,THROUGHPUT,2,12,35,.461741569,3,2026-06-25 08:58:48
sync,1,1,1,THROUGHPUT,1,6,7,.305037456,2,2026-06-25 08:58:48
sync,1,1,1,THROUGHPUT,2,7,36,.697715709,5,2026-06-25 08:58:48
sync,1,1,1,THROUGHPUT,1,20,8,.509396879,165,2026-06-25 08:58:48
sync,1,1,1,THROUGHPUT,1,17,9,.701151027,2,2026-06-25 08:58:49
sync,1,1,1,THROUGHPUT,2,13,37,1.067664632,43,2026-06-25 08:58:49
sync,1,1,1,THROUGHPUT,1,12,10,.445867672,3,2026-06-25 08:58:50
sync,1,1,1,THROUGHPUT,1,16,11,.281776475,18316,2026-06-25 08:58:50
sync,1,1,1,THROUGHPUT,1,15,12,.481099156,4,2026-06-25 08:58:50
sync,1,1,1,THROUGHPUT,1,13,13,1.459963677,43,2026-06-25 08:58:52
sync,1,1,1,THROUGHPUT,2,18,38,2.568704456,11,2026-06-25 08:58:52
sync,1,1,1,THROUGHPUT,2,1,39,.034439844,1,2026-06-25 08:58:52
sync,1,1,1,THROUGHPUT,1,10,14,.273896166,21,2026-06-25 08:58:52
sync,1,1,1,THROUGHPUT,2,4,40,.163672687,6,2026-06-25 08:58:52
sync,1,1,1,THROUGHPUT,1,2,15,.232377064,101,2026-06-25 08:58:52
sync,1,1,1,THROUGHPUT,1,8,16,.160741873,3,2026-06-25 08:58:53
sync,1,1,1,THROUGHPUT,1,14,17,.127664669,2,2026-06-25 08:58:53
sync,1,1,1,THROUGHPUT,1,19,18,.073953373,2,2026-06-25 08:58:53
sync,1,1,1,THROUGHPUT,2,20,41,.548527025,181,2026-06-25 08:58:53
sync,1,1,1,THROUGHPUT,1,9,19,.605188349,176,2026-06-25 08:58:53
sync,1,1,1,THROUGHPUT,2,3,42,.600621947,11,2026-06-25 08:58:53
sync,1,1,1,THROUGHPUT,1,22,20,.116322075,8,2026-06-25 08:58:53
sync,1,1,1,THROUGHPUT,2,11,43,.131130518,515,2026-06-25 08:58:53
sync,1,1,1,THROUGHPUT,1,1,21,.033354171,1,2026-06-25 08:58:54
sync,1,1,1,THROUGHPUT,1,4,22,.190918488,6,2026-06-25 08:58:54
sync,1,1,1,THROUGHPUT,2,21,44,.526275946,101,2026-06-25 08:58:54
