io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,5.305148040,600,2025-11-05 17:21:22
bgworkers,1,1,1,POWER,0,2,24,1.797105427,100,2025-11-05 17:25:04
bgworkers,1,1,1,THROUGHPUT,R,1,45,2.161584517,600,2025-11-05 17:25:06
bgworkers,1,1,1,THROUGHPUT,R,2,46,1.972832133,100,2025-11-05 17:25:08
bgworkers,1,1,1,THROUGHPUT,R,1,47,2.315330095,600,2025-11-05 17:25:11
bgworkers,1,1,1,THROUGHPUT,R,2,48,1.655560292,100,2025-11-05 17:25:12
bgworkers,1,1,1,THROUGHPUT,R,1,49,2.205432058,600,2025-11-05 17:25:14
bgworkers,1,1,1,THROUGHPUT,R,2,50,2.053966540,100,2025-11-05 17:25:16
bgworkers,1,1,1,THROUGHPUT,R,1,51,2.659250386,600,2025-11-05 17:25:19
bgworkers,1,1,1,THROUGHPUT,R,2,52,1.830012715,100,2025-11-05 17:25:21
