io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,123.695392977,224279,2026-06-25 21:27:30
bgworkers,1,1,1,POWER,0,2,24,35.506130600,225566,2026-06-25 21:49:31
bgworkers,1,1,1,THROUGHPUT,R,1,89,268.426732442,225215,2026-06-25 21:54:47
bgworkers,1,1,1,THROUGHPUT,R,2,90,43.558597253,224161,2026-06-25 21:56:05
bgworkers,1,1,1,THROUGHPUT,R,1,91,204.178454336,224994,2026-06-25 22:00:18
bgworkers,1,1,1,THROUGHPUT,R,2,92,44.276750128,225685,2026-06-25 22:02:08
bgworkers,1,1,1,THROUGHPUT,R,1,93,177.914523598,225101,2026-06-25 22:05:49
bgworkers,1,1,1,THROUGHPUT,R,2,94,47.235852467,224998,2026-06-25 22:07:13
bgworkers,1,1,1,THROUGHPUT,R,1,95,183.912001330,224352,2026-06-25 22:10:52
bgworkers,1,1,1,THROUGHPUT,R,2,96,38.559911778,224958,2026-06-25 22:12:08
