io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,.072073313,600,2025-11-02 23:25:30
iouring,1,1,1,POWER,0,2,24,.065732287,100,2025-11-02 23:25:57
iouring,1,1,1,THROUGHPUT,R,1,45,.060410653,600,2025-11-02 23:25:57
iouring,1,1,1,THROUGHPUT,R,2,46,.060206906,100,2025-11-02 23:25:57
iouring,1,1,1,THROUGHPUT,R,1,47,.062552573,600,2025-11-02 23:25:57
iouring,1,1,1,THROUGHPUT,R,2,48,.058235891,100,2025-11-02 23:25:57
iouring,1,1,1,THROUGHPUT,R,1,49,.059040649,600,2025-11-02 23:25:57
iouring,1,1,1,THROUGHPUT,R,2,50,.058704691,100,2025-11-02 23:25:57
iouring,1,1,1,THROUGHPUT,R,1,51,.064230018,600,2025-11-02 23:25:57
iouring,1,1,1,THROUGHPUT,R,2,52,.064190841,100,2025-11-02 23:25:57
