io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.179114612,600,2025-10-31 02:40:43
sync,1,1,1,POWER,0,2,24,.078360345,100,2025-10-31 02:41:52
sync,1,1,1,THROUGHPUT,R,1,45,.100902910,600,2025-10-31 02:41:52
sync,1,1,1,THROUGHPUT,R,2,46,.071948849,100,2025-10-31 02:41:52
sync,1,1,1,THROUGHPUT,R,1,47,.096360928,600,2025-10-31 02:41:53
sync,1,1,1,THROUGHPUT,R,2,48,.069662082,100,2025-10-31 02:41:53
sync,1,1,1,THROUGHPUT,R,1,49,.103061933,600,2025-10-31 02:41:53
sync,1,1,1,THROUGHPUT,R,2,50,.072628152,100,2025-10-31 02:41:53
sync,1,1,1,THROUGHPUT,R,1,51,.095676273,600,2025-10-31 02:41:53
sync,1,1,1,THROUGHPUT,R,2,52,.070818568,100,2025-10-31 02:41:53
