io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,123.473477300,224279,2026-06-27 09:07:06
sync,1,1,1,POWER,0,2,24,36.247832494,225566,2026-06-27 09:29:17
sync,1,1,1,THROUGHPUT,R,1,89,261.801039982,225215,2026-06-27 09:34:37
sync,1,1,1,THROUGHPUT,R,2,90,37.785511592,224161,2026-06-27 09:35:48
sync,1,1,1,THROUGHPUT,R,1,91,171.260132062,224994,2026-06-27 09:39:11
sync,1,1,1,THROUGHPUT,R,2,92,38.243630452,225685,2026-06-27 09:40:43
sync,1,1,1,THROUGHPUT,R,1,93,117.281498017,225101,2026-06-27 09:43:11
sync,1,1,1,THROUGHPUT,R,2,94,39.288625420,224998,2026-06-27 09:44:32
sync,1,1,1,THROUGHPUT,R,1,95,185.893792309,224352,2026-06-27 09:48:09
sync,1,1,1,THROUGHPUT,R,2,96,19.453210493,224958,2026-06-27 09:49:16
