io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.794852538,600,2025-11-04 21:37:46
sync,1,1,1,POWER,0,2,24,.121024054,100,2025-11-04 21:38:14
sync,1,1,1,THROUGHPUT,R,1,45,.134336372,600,2025-11-04 21:38:14
sync,1,1,1,THROUGHPUT,R,2,46,.100979418,100,2025-11-04 21:38:14
sync,1,1,1,THROUGHPUT,R,1,47,.372916548,600,2025-11-04 21:38:14
sync,1,1,1,THROUGHPUT,R,2,48,.102062904,100,2025-11-04 21:38:15
sync,1,1,1,THROUGHPUT,R,1,49,.391109458,600,2025-11-04 21:38:15
sync,1,1,1,THROUGHPUT,R,2,50,.105832262,100,2025-11-04 21:38:15
sync,1,1,1,THROUGHPUT,R,1,51,.141330966,600,2025-11-04 21:38:15
sync,1,1,1,THROUGHPUT,R,2,52,.103955462,100,2025-11-04 21:38:15
