io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,.074192558,600,2025-11-03 11:47:42
iouring,1,1,1,POWER,0,2,24,.066446287,100,2025-11-03 11:51:28
iouring,1,1,1,THROUGHPUT,R,1,45,.062233979,600,2025-11-03 11:51:29
iouring,1,1,1,THROUGHPUT,R,2,46,.079027972,100,2025-11-03 11:51:29
iouring,1,1,1,THROUGHPUT,R,1,47,.063614336,600,2025-11-03 11:51:29
iouring,1,1,1,THROUGHPUT,R,2,48,.069805950,100,2025-11-03 11:51:29
iouring,1,1,1,THROUGHPUT,R,1,49,.061769430,600,2025-11-03 11:51:29
iouring,1,1,1,THROUGHPUT,R,2,50,.053637359,100,2025-11-03 11:51:29
iouring,1,1,1,THROUGHPUT,R,1,51,.053699049,600,2025-11-03 11:51:29
iouring,1,1,1,THROUGHPUT,R,2,52,.050096128,100,2025-11-03 11:51:29
