io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,123.487408686,224279,2026-06-26 02:41:52
iouring,1,1,1,POWER,0,2,24,35.510895192,225566,2026-06-26 03:03:29
iouring,1,1,1,THROUGHPUT,R,1,89,320.529098347,225215,2026-06-26 03:09:21
iouring,1,1,1,THROUGHPUT,R,2,90,51.596235531,224161,2026-06-26 03:10:55
iouring,1,1,1,THROUGHPUT,R,1,91,149.030373690,224994,2026-06-26 03:13:51
iouring,1,1,1,THROUGHPUT,R,2,92,32.798510401,225685,2026-06-26 03:14:54
iouring,1,1,1,THROUGHPUT,R,1,93,159.951979937,225101,2026-06-26 03:18:02
iouring,1,1,1,THROUGHPUT,R,2,94,33.150699883,224998,2026-06-26 03:19:06
iouring,1,1,1,THROUGHPUT,R,1,95,174.429641045,224352,2026-06-26 03:22:38
iouring,1,1,1,THROUGHPUT,R,2,96,37.796346148,224958,2026-06-26 03:23:49
