io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,123.908919703,224279,2026-06-25 16:00:07
bgworkers,1,1,1,POWER,0,2,24,35.670067361,225566,2026-06-25 16:22:02
bgworkers,1,1,1,THROUGHPUT,R,1,89,267.634860068,225215,2026-06-25 16:27:19
bgworkers,1,1,1,THROUGHPUT,R,2,90,41.026763106,224161,2026-06-25 16:28:39
bgworkers,1,1,1,THROUGHPUT,R,1,91,217.884965496,224994,2026-06-25 16:33:04
bgworkers,1,1,1,THROUGHPUT,R,2,92,67.561047590,225685,2026-06-25 16:34:43
bgworkers,1,1,1,THROUGHPUT,R,1,93,176.684782203,225101,2026-06-25 16:38:26
bgworkers,1,1,1,THROUGHPUT,R,2,94,50.085693789,224998,2026-06-25 16:39:55
bgworkers,1,1,1,THROUGHPUT,R,1,95,182.401853916,224352,2026-06-25 16:43:34
bgworkers,1,1,1,THROUGHPUT,R,2,96,39.022514298,224958,2026-06-25 16:44:51
