io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,19.885986430,600,2025-11-04 23:04:17
iouring,1,1,1,POWER,0,2,24,4.133002815,100,2025-11-04 23:08:32
iouring,1,1,1,THROUGHPUT,R,1,45,4.182098852,600,2025-11-04 23:08:37
iouring,1,1,1,THROUGHPUT,R,2,46,2.839752827,100,2025-11-04 23:08:40
iouring,1,1,1,THROUGHPUT,R,1,47,3.693388940,600,2025-11-04 23:08:43
iouring,1,1,1,THROUGHPUT,R,2,48,3.681894367,100,2025-11-04 23:08:47
iouring,1,1,1,THROUGHPUT,R,1,49,4.446871339,600,2025-11-04 23:08:51
iouring,1,1,1,THROUGHPUT,R,2,50,2.827454755,100,2025-11-04 23:08:54
iouring,1,1,1,THROUGHPUT,R,1,51,3.530588710,600,2025-11-04 23:08:58
iouring,1,1,1,THROUGHPUT,R,2,52,3.474654639,100,2025-11-04 23:09:01
