io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.071558766,600,2025-11-03 11:20:43
sync,1,1,1,POWER,0,2,24,.065363941,100,2025-11-03 11:26:33
sync,1,1,1,THROUGHPUT,R,1,45,.057019148,600,2025-11-03 11:26:33
sync,1,1,1,THROUGHPUT,R,2,46,.060567812,100,2025-11-03 11:26:33
sync,1,1,1,THROUGHPUT,R,1,47,.053229380,600,2025-11-03 11:26:33
sync,1,1,1,THROUGHPUT,R,2,48,.043089002,100,2025-11-03 11:26:33
sync,1,1,1,THROUGHPUT,R,1,49,.055765863,600,2025-11-03 11:26:33
sync,1,1,1,THROUGHPUT,R,2,50,.057629516,100,2025-11-03 11:26:33
sync,1,1,1,THROUGHPUT,R,1,51,.060787863,600,2025-11-03 11:26:34
sync,1,1,1,THROUGHPUT,R,2,52,.059971758,100,2025-11-03 11:26:34
