io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,1.672080659,600,2025-11-08 16:55:04
iouring,1,1,1,POWER,0,2,24,.132124320,100,2025-11-08 16:55:31
iouring,1,1,1,THROUGHPUT,R,1,45,.838118275,600,2025-11-08 16:55:32
iouring,1,1,1,THROUGHPUT,R,2,46,.106110820,100,2025-11-08 16:55:32
iouring,1,1,1,THROUGHPUT,R,1,47,.450307111,600,2025-11-08 16:55:33
iouring,1,1,1,THROUGHPUT,R,2,48,.114423945,100,2025-11-08 16:55:33
iouring,1,1,1,THROUGHPUT,R,1,49,.785296788,600,2025-11-08 16:55:34
iouring,1,1,1,THROUGHPUT,R,2,50,.100793999,100,2025-11-08 16:55:34
iouring,1,1,1,THROUGHPUT,R,1,51,.772900303,600,2025-11-08 16:55:35
iouring,1,1,1,THROUGHPUT,R,2,52,.116723804,100,2025-11-08 16:55:35
