io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,1.744391832,600,2025-11-04 22:26:36
bgworkers,1,1,1,POWER,0,2,24,.110672588,100,2025-11-04 22:27:04
bgworkers,1,1,1,THROUGHPUT,R,1,45,.706019231,600,2025-11-04 22:27:05
bgworkers,1,1,1,THROUGHPUT,R,2,46,.099044743,100,2025-11-04 22:27:05
bgworkers,1,1,1,THROUGHPUT,R,1,47,.699041494,600,2025-11-04 22:27:05
bgworkers,1,1,1,THROUGHPUT,R,2,48,.098401953,100,2025-11-04 22:27:06
bgworkers,1,1,1,THROUGHPUT,R,1,49,.445563623,600,2025-11-04 22:27:06
bgworkers,1,1,1,THROUGHPUT,R,2,50,.093671324,100,2025-11-04 22:27:06
bgworkers,1,1,1,THROUGHPUT,R,1,51,.702435373,600,2025-11-04 22:27:07
bgworkers,1,1,1,THROUGHPUT,R,2,52,.092850753,100,2025-11-04 22:27:07
