io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.212768263,600,2025-10-31 02:50:46
sync,1,1,1,POWER,0,2,24,.079548997,100,2025-10-31 02:52:05
sync,1,1,1,THROUGHPUT,R,1,45,.102630848,600,2025-10-31 02:52:06
sync,1,1,1,THROUGHPUT,R,2,46,.070567274,100,2025-10-31 02:52:06
sync,1,1,1,THROUGHPUT,R,1,47,.101458743,600,2025-10-31 02:52:06
sync,1,1,1,THROUGHPUT,R,2,48,.070885222,100,2025-10-31 02:52:06
sync,1,1,1,THROUGHPUT,R,1,49,.099575169,600,2025-10-31 02:52:06
sync,1,1,1,THROUGHPUT,R,2,50,.071068656,100,2025-10-31 02:52:06
sync,1,1,1,THROUGHPUT,R,1,51,.105494281,600,2025-10-31 02:52:06
sync,1,1,1,THROUGHPUT,R,2,52,.068816658,100,2025-10-31 02:52:06
