io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.124841945,600,2025-11-05 18:03:07
sync,1,1,1,POWER,0,2,24,.074586617,100,2025-11-05 18:03:31
sync,1,1,1,THROUGHPUT,R,1,45,.132597522,600,2025-11-05 18:03:31
sync,1,1,1,THROUGHPUT,R,2,46,.049158314,100,2025-11-05 18:03:31
sync,1,1,1,THROUGHPUT,R,1,47,.054456101,600,2025-11-05 18:03:31
sync,1,1,1,THROUGHPUT,R,2,48,.039552867,100,2025-11-05 18:03:31
sync,1,1,1,THROUGHPUT,R,1,49,.069132476,600,2025-11-05 18:03:31
sync,1,1,1,THROUGHPUT,R,2,50,.041302642,100,2025-11-05 18:03:32
sync,1,1,1,THROUGHPUT,R,1,51,.054850515,600,2025-11-05 18:03:32
sync,1,1,1,THROUGHPUT,R,2,52,.039035819,100,2025-11-05 18:03:32
