io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,6.494819315,600,2025-11-05 17:36:25
sync,1,1,1,POWER,0,2,24,.244828740,100,2025-11-05 17:37:02
sync,1,1,1,THROUGHPUT,R,1,45,3.439372663,600,2025-11-05 17:37:06
sync,1,1,1,THROUGHPUT,R,2,46,.227835205,100,2025-11-05 17:37:06
sync,1,1,1,THROUGHPUT,R,1,47,1.747494127,600,2025-11-05 17:37:08
sync,1,1,1,THROUGHPUT,R,2,48,.204963380,100,2025-11-05 17:37:08
sync,1,1,1,THROUGHPUT,R,1,49,2.716771579,600,2025-11-05 17:37:11
sync,1,1,1,THROUGHPUT,R,2,50,.244079630,100,2025-11-05 17:37:11
sync,1,1,1,THROUGHPUT,R,1,51,1.915560084,600,2025-11-05 17:37:13
sync,1,1,1,THROUGHPUT,R,2,52,.221479481,100,2025-11-05 17:37:13
