io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,43.260242810,600,2025-11-11 23:02:34
bgworkers,1,1,1,POWER,0,2,24,12.623084839,100,2025-11-12 00:05:47
bgworkers,1,1,1,THROUGHPUT,R,1,45,36.233549390,600,2025-11-12 00:06:23
bgworkers,1,1,1,THROUGHPUT,R,2,46,21.388413224,100,2025-11-12 00:06:44
bgworkers,1,1,1,THROUGHPUT,R,1,47,24.508289165,600,2025-11-12 00:07:09
bgworkers,1,1,1,THROUGHPUT,R,2,48,30.766716302,100,2025-11-12 00:07:40
bgworkers,1,1,1,THROUGHPUT,R,1,49,24.444910689,600,2025-11-12 00:08:04
bgworkers,1,1,1,THROUGHPUT,R,2,50,21.383104856,100,2025-11-12 00:08:26
bgworkers,1,1,1,THROUGHPUT,R,1,51,22.862732946,600,2025-11-12 00:08:48
bgworkers,1,1,1,THROUGHPUT,R,2,52,36.132302061,100,2025-11-12 00:09:25
