io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,17.306476933,600,2025-11-05 01:22:46
bgworkers,1,1,1,POWER,0,2,24,3.939912354,100,2025-11-05 01:30:19
bgworkers,1,1,1,THROUGHPUT,R,1,45,3.991095965,600,2025-11-05 01:30:23
bgworkers,1,1,1,THROUGHPUT,R,2,46,3.465764172,100,2025-11-05 01:30:27
bgworkers,1,1,1,THROUGHPUT,R,1,47,3.714509943,600,2025-11-05 01:30:30
bgworkers,1,1,1,THROUGHPUT,R,2,48,2.526946183,100,2025-11-05 01:30:33
bgworkers,1,1,1,THROUGHPUT,R,1,49,3.211521493,600,2025-11-05 01:30:36
bgworkers,1,1,1,THROUGHPUT,R,2,50,2.478123890,100,2025-11-05 01:30:39
bgworkers,1,1,1,THROUGHPUT,R,1,51,2.797916670,600,2025-11-05 01:30:41
bgworkers,1,1,1,THROUGHPUT,R,2,52,2.417759934,100,2025-11-05 01:30:44
