io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,19.501497073,600,2025-11-04 20:53:21
iouring,1,1,1,POWER,0,2,24,3.526665337,100,2025-11-04 20:57:35
iouring,1,1,1,THROUGHPUT,R,1,45,4.367245179,600,2025-11-04 20:57:40
iouring,1,1,1,THROUGHPUT,R,2,46,2.973543036,100,2025-11-04 20:57:43
iouring,1,1,1,THROUGHPUT,R,1,47,4.098597706,600,2025-11-04 20:57:47
iouring,1,1,1,THROUGHPUT,R,2,48,2.522437728,100,2025-11-04 20:57:50
iouring,1,1,1,THROUGHPUT,R,1,49,3.319814136,600,2025-11-04 20:57:53
iouring,1,1,1,THROUGHPUT,R,2,50,2.881834115,100,2025-11-04 20:57:56
iouring,1,1,1,THROUGHPUT,R,1,51,3.532422140,600,2025-11-04 20:57:59
iouring,1,1,1,THROUGHPUT,R,2,52,3.664385396,100,2025-11-04 20:58:03
