io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,4.767511942,600,2025-11-05 17:31:41
iouring,1,1,1,POWER,0,2,24,1.803314601,100,2025-11-05 17:33:35
iouring,1,1,1,THROUGHPUT,R,1,45,3.137432408,600,2025-11-05 17:33:39
iouring,1,1,1,THROUGHPUT,R,2,46,2.218989188,100,2025-11-05 17:33:41
iouring,1,1,1,THROUGHPUT,R,1,47,2.852329244,600,2025-11-05 17:33:44
iouring,1,1,1,THROUGHPUT,R,2,48,1.755404146,100,2025-11-05 17:33:45
iouring,1,1,1,THROUGHPUT,R,1,49,2.507534413,600,2025-11-05 17:33:48
iouring,1,1,1,THROUGHPUT,R,2,50,1.589752627,100,2025-11-05 17:33:50
iouring,1,1,1,THROUGHPUT,R,1,51,2.435850798,600,2025-11-05 17:33:52
iouring,1,1,1,THROUGHPUT,R,2,52,2.012528949,100,2025-11-05 17:33:54
