io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,.072728436,600,2025-11-03 11:02:19
iouring,1,1,1,POWER,0,2,24,.061814613,100,2025-11-03 11:06:06
iouring,1,1,1,THROUGHPUT,R,1,45,.058504341,600,2025-11-03 11:06:06
iouring,1,1,1,THROUGHPUT,R,2,46,.052782299,100,2025-11-03 11:06:06
iouring,1,1,1,THROUGHPUT,R,1,47,.071222731,600,2025-11-03 11:06:06
iouring,1,1,1,THROUGHPUT,R,2,48,.071997816,100,2025-11-03 11:06:06
iouring,1,1,1,THROUGHPUT,R,1,49,.058501366,600,2025-11-03 11:06:07
iouring,1,1,1,THROUGHPUT,R,2,50,.054977605,100,2025-11-03 11:06:07
iouring,1,1,1,THROUGHPUT,R,1,51,.062515818,600,2025-11-03 11:06:07
iouring,1,1,1,THROUGHPUT,R,2,52,.059196094,100,2025-11-03 11:06:07
