io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,.178778566,600,2025-11-05 19:30:28
iouring,1,1,1,POWER,0,2,24,.078043546,100,2025-11-05 19:30:52
iouring,1,1,1,THROUGHPUT,R,1,45,.082255289,600,2025-11-05 19:30:52
iouring,1,1,1,THROUGHPUT,R,2,46,.044531832,100,2025-11-05 19:30:52
iouring,1,1,1,THROUGHPUT,R,1,47,.088253870,600,2025-11-05 19:30:52
iouring,1,1,1,THROUGHPUT,R,2,48,.045368768,100,2025-11-05 19:30:52
iouring,1,1,1,THROUGHPUT,R,1,49,.069799917,600,2025-11-05 19:30:52
iouring,1,1,1,THROUGHPUT,R,2,50,.048575576,100,2025-11-05 19:30:52
iouring,1,1,1,THROUGHPUT,R,1,51,.069916387,600,2025-11-05 19:30:52
iouring,1,1,1,THROUGHPUT,R,2,52,.048313827,100,2025-11-05 19:30:52
