io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,4.926839161,600,2025-11-05 19:53:31
sync,1,1,1,POWER,0,2,24,.468648192,100,2025-11-05 19:54:11
sync,1,1,1,THROUGHPUT,R,1,45,3.427497318,600,2025-11-05 19:54:14
sync,1,1,1,THROUGHPUT,R,2,46,.380756296,100,2025-11-05 19:54:15
sync,1,1,1,THROUGHPUT,R,1,47,2.716569426,600,2025-11-05 19:54:18
sync,1,1,1,THROUGHPUT,R,2,48,.410688256,100,2025-11-05 19:54:18
sync,1,1,1,THROUGHPUT,R,1,49,4.469546051,600,2025-11-05 19:54:22
sync,1,1,1,THROUGHPUT,R,2,50,.357467415,100,2025-11-05 19:54:23
sync,1,1,1,THROUGHPUT,R,1,51,3.915635690,600,2025-11-05 19:54:27
sync,1,1,1,THROUGHPUT,R,2,52,.400463928,100,2025-11-05 19:54:27
