io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,.071980651,600,2025-11-02 23:18:13
bgworkers,1,1,1,POWER,0,2,24,.065309539,100,2025-11-02 23:18:40
bgworkers,1,1,1,THROUGHPUT,R,1,45,.064586152,600,2025-11-02 23:18:40
bgworkers,1,1,1,THROUGHPUT,R,2,46,.059336717,100,2025-11-02 23:18:40
bgworkers,1,1,1,THROUGHPUT,R,1,47,.061219121,600,2025-11-02 23:18:40
bgworkers,1,1,1,THROUGHPUT,R,2,48,.060743136,100,2025-11-02 23:18:40
bgworkers,1,1,1,THROUGHPUT,R,1,49,.059578017,600,2025-11-02 23:18:40
bgworkers,1,1,1,THROUGHPUT,R,2,50,.063859656,100,2025-11-02 23:18:40
bgworkers,1,1,1,THROUGHPUT,R,1,51,.060843100,600,2025-11-02 23:18:40
bgworkers,1,1,1,THROUGHPUT,R,2,52,.058259008,100,2025-11-02 23:18:40
