io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,11.946753614,600,2025-11-08 15:51:53
bgworkers,1,1,1,POWER,0,2,24,.600893703,100,2025-11-08 15:52:39
bgworkers,1,1,1,THROUGHPUT,R,1,45,10.606746954,600,2025-11-08 15:52:50
bgworkers,1,1,1,THROUGHPUT,R,2,46,.428994866,100,2025-11-08 15:52:50
bgworkers,1,1,1,THROUGHPUT,R,1,47,5.436077690,600,2025-11-08 15:52:56
bgworkers,1,1,1,THROUGHPUT,R,2,48,.572145073,100,2025-11-08 15:52:57
bgworkers,1,1,1,THROUGHPUT,R,1,49,3.409117939,600,2025-11-08 15:53:00
bgworkers,1,1,1,THROUGHPUT,R,2,50,.510897606,100,2025-11-08 15:53:00
bgworkers,1,1,1,THROUGHPUT,R,1,51,5.374988985,600,2025-11-08 15:53:06
bgworkers,1,1,1,THROUGHPUT,R,2,52,.550176830,100,2025-11-08 15:53:06
