io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,1.140878188,600,2025-11-02 01:40:44
sync,1,1,1,POWER,0,2,24,.074162325,100,2025-11-02 01:42:25
sync,1,1,1,THROUGHPUT,R,1,45,.330280064,600,2025-11-02 01:42:25
sync,1,1,1,THROUGHPUT,R,2,46,.061694308,100,2025-11-02 01:42:25
sync,1,1,1,THROUGHPUT,R,1,47,.420418969,600,2025-11-02 01:42:26
sync,1,1,1,THROUGHPUT,R,2,48,.071537095,100,2025-11-02 01:42:26
sync,1,1,1,THROUGHPUT,R,1,49,.444143364,600,2025-11-02 01:42:26
sync,1,1,1,THROUGHPUT,R,2,50,.068049809,100,2025-11-02 01:42:26
sync,1,1,1,THROUGHPUT,R,1,51,.430312938,600,2025-11-02 01:42:27
sync,1,1,1,THROUGHPUT,R,2,52,.074923161,100,2025-11-02 01:42:27
