io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,.690700730,600,2025-11-05 17:19:31
iouring,1,1,1,POWER,0,2,24,.086115320,100,2025-11-05 17:19:56
iouring,1,1,1,THROUGHPUT,R,1,45,.471886030,600,2025-11-05 17:19:57
iouring,1,1,1,THROUGHPUT,R,2,46,.063189123,100,2025-11-05 17:19:57
iouring,1,1,1,THROUGHPUT,R,1,47,.224467659,600,2025-11-05 17:19:57
iouring,1,1,1,THROUGHPUT,R,2,48,.063339226,100,2025-11-05 17:19:57
iouring,1,1,1,THROUGHPUT,R,1,49,.447143133,600,2025-11-05 17:19:58
iouring,1,1,1,THROUGHPUT,R,2,50,.064228029,100,2025-11-05 17:19:58
iouring,1,1,1,THROUGHPUT,R,1,51,.223165544,600,2025-11-05 17:19:58
iouring,1,1,1,THROUGHPUT,R,2,52,.062629344,100,2025-11-05 17:19:58
