io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.210421044,600,2025-11-04 23:40:02
sync,1,1,1,POWER,0,2,24,.086589215,100,2025-11-04 23:40:27
sync,1,1,1,THROUGHPUT,R,1,45,.109922831,600,2025-11-04 23:40:27
sync,1,1,1,THROUGHPUT,R,2,46,.071626293,100,2025-11-04 23:40:27
sync,1,1,1,THROUGHPUT,R,1,47,.518801273,600,2025-11-04 23:40:28
sync,1,1,1,THROUGHPUT,R,2,48,.077050103,100,2025-11-04 23:40:28
sync,1,1,1,THROUGHPUT,R,1,49,.104281112,600,2025-11-04 23:40:28
sync,1,1,1,THROUGHPUT,R,2,50,.072185169,100,2025-11-04 23:40:28
sync,1,1,1,THROUGHPUT,R,1,51,.098205871,600,2025-11-04 23:40:28
sync,1,1,1,THROUGHPUT,R,2,52,.069165057,100,2025-11-04 23:40:28
