io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,16.112630639,600,2025-11-08 18:45:13
bgworkers,1,1,1,POWER,0,2,24,3.211099790,100,2025-11-08 18:52:48
bgworkers,1,1,1,THROUGHPUT,R,1,45,4.291180123,600,2025-11-08 18:52:52
bgworkers,1,1,1,THROUGHPUT,R,2,46,3.577624286,100,2025-11-08 18:52:56
bgworkers,1,1,1,THROUGHPUT,R,1,47,3.781592892,600,2025-11-08 18:52:59
bgworkers,1,1,1,THROUGHPUT,R,2,48,3.618331482,100,2025-11-08 18:53:03
bgworkers,1,1,1,THROUGHPUT,R,1,49,3.511239164,600,2025-11-08 18:53:07
bgworkers,1,1,1,THROUGHPUT,R,2,50,3.406507116,100,2025-11-08 18:53:10
bgworkers,1,1,1,THROUGHPUT,R,1,51,3.630198291,600,2025-11-08 18:53:14
bgworkers,1,1,1,THROUGHPUT,R,2,52,3.410320491,100,2025-11-08 18:53:17
