io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.736762166,600,2025-11-05 19:50:00
sync,1,1,1,POWER,0,2,24,.092576317,100,2025-11-05 19:50:25
sync,1,1,1,THROUGHPUT,R,1,45,.280407008,600,2025-11-05 19:50:26
sync,1,1,1,THROUGHPUT,R,2,46,.063578276,100,2025-11-05 19:50:26
sync,1,1,1,THROUGHPUT,R,1,47,.500223473,600,2025-11-05 19:50:26
sync,1,1,1,THROUGHPUT,R,2,48,.066174415,100,2025-11-05 19:50:26
sync,1,1,1,THROUGHPUT,R,1,49,.260948026,600,2025-11-05 19:50:27
sync,1,1,1,THROUGHPUT,R,2,50,.068327809,100,2025-11-05 19:50:27
sync,1,1,1,THROUGHPUT,R,1,51,.226493406,600,2025-11-05 19:50:27
sync,1,1,1,THROUGHPUT,R,2,52,.059408219,100,2025-11-05 19:50:27
