io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,.070865579,600,2025-11-02 23:36:20
iouring,1,1,1,POWER,0,2,24,.063615826,100,2025-11-02 23:37:37
iouring,1,1,1,THROUGHPUT,R,1,45,.061427343,600,2025-11-02 23:37:37
iouring,1,1,1,THROUGHPUT,R,2,46,.057617994,100,2025-11-02 23:37:37
iouring,1,1,1,THROUGHPUT,R,1,47,.058883078,600,2025-11-02 23:37:37
iouring,1,1,1,THROUGHPUT,R,2,48,.059063637,100,2025-11-02 23:37:37
iouring,1,1,1,THROUGHPUT,R,1,49,.048091488,600,2025-11-02 23:37:37
iouring,1,1,1,THROUGHPUT,R,2,50,.055095781,100,2025-11-02 23:37:37
iouring,1,1,1,THROUGHPUT,R,1,51,.058159425,600,2025-11-02 23:37:38
iouring,1,1,1,THROUGHPUT,R,2,52,.056748152,100,2025-11-02 23:37:38
