io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,16.526214854,600,2025-11-08 17:47:00
bgworkers,1,1,1,POWER,0,2,24,3.249981951,100,2025-11-08 17:54:30
bgworkers,1,1,1,THROUGHPUT,R,1,45,4.856841817,600,2025-11-08 17:54:35
bgworkers,1,1,1,THROUGHPUT,R,2,46,3.404312063,100,2025-11-08 17:54:38
bgworkers,1,1,1,THROUGHPUT,R,1,47,4.010255748,600,2025-11-08 17:54:42
bgworkers,1,1,1,THROUGHPUT,R,2,48,3.106859402,100,2025-11-08 17:54:45
bgworkers,1,1,1,THROUGHPUT,R,1,49,3.695815955,600,2025-11-08 17:54:49
bgworkers,1,1,1,THROUGHPUT,R,2,50,2.814663798,100,2025-11-08 17:54:52
bgworkers,1,1,1,THROUGHPUT,R,1,51,2.858338258,600,2025-11-08 17:54:55
bgworkers,1,1,1,THROUGHPUT,R,2,52,2.551677182,100,2025-11-08 17:54:57
