io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
iouring,1,1,1,POWER,0,1,2,.065375864,1,2025-11-08 14:31:59
iouring,1,1,1,POWER,0,2,3,10.459657943,4739,2025-11-08 14:32:11
iouring,1,1,1,POWER,0,3,4,21.653667767,113748,2025-11-08 14:32:33
iouring,1,1,1,POWER,0,4,5,3.910540453,6,2025-11-08 14:32:38
iouring,1,1,1,POWER,0,5,6,4.064226968,6,2025-11-08 14:32:43
iouring,1,1,1,POWER,0,6,7,1.699239056,2,2025-11-08 14:32:46
iouring,1,1,1,POWER,0,7,8,3.376244291,5,2025-11-08 14:32:51
iouring,1,1,1,POWER,0,8,9,8.354181714,3,2025-11-08 14:33:00
iouring,1,1,1,POWER,0,9,10,8.038463575,176,2025-11-08 14:33:09
iouring,1,1,1,POWER,0,10,11,7.341009556,381871,2025-11-08 14:33:17
iouring,1,1,1,POWER,0,11,12,3.383699485,1,2025-11-08 14:33:22
iouring,1,1,1,POWER,0,12,13,3.359530372,3,2025-11-08 14:33:26
iouring,1,1,1,POWER,0,13,14,16.894977382,47,2025-11-08 14:33:44
iouring,1,1,1,POWER,0,14,15,3.215908928,2,2025-11-08 14:33:48
iouring,1,1,1,POWER,0,15,16,5.050073778,4,2025-11-08 14:33:54
iouring,1,1,1,POWER,0,16,17,3.149986699,27840,2025-11-08 14:33:59
iouring,1,1,1,POWER,0,17,18,1.547873511,2,2025-11-08 14:34:01
iouring,1,1,1,POWER,0,18,19,28.304012226,79,2025-11-08 14:34:31
iouring,1,1,1,POWER,0,19,20,1.043355535,2,2025-11-08 14:34:33
iouring,1,1,1,POWER,0,20,21,83.400039372,1797,2025-11-08 14:35:57
iouring,1,1,1,POWER,0,21,22,5.939794298,3938,2025-11-08 14:36:04
iouring,1,1,1,POWER,0,22,23,1.317051734,8,2025-11-08 14:36:06
iouring,1,1,1,THROUGHPUT,2,1,23,.060284789,1,2025-11-08 14:36:10
iouring,1,1,1,THROUGHPUT,1,4,1,2.124512092,6,2025-11-08 14:36:12
iouring,1,1,1,THROUGHPUT,2,16,24,2.767423848,27840,2025-11-08 14:36:13
iouring,1,1,1,THROUGHPUT,1,8,2,4.005972759,3,2025-11-08 14:36:16
iouring,1,1,1,THROUGHPUT,1,11,3,2.201050841,1,2025-11-08 14:36:19
iouring,1,1,1,THROUGHPUT,1,10,4,10.466806514,381871,2025-11-08 14:36:29
iouring,1,1,1,THROUGHPUT,1,19,5,.577166228,2,2025-11-08 14:36:30
iouring,1,1,1,THROUGHPUT,1,3,6,4.161151514,113748,2025-11-08 14:36:34
iouring,1,1,1,THROUGHPUT,1,5,7,4.140222272,6,2025-11-08 14:36:38
iouring,1,1,1,THROUGHPUT,1,15,8,4.909015945,4,2025-11-08 14:36:43
iouring,1,1,1,THROUGHPUT,1,16,9,1.736902662,27840,2025-11-08 14:36:45
iouring,1,1,1,THROUGHPUT,2,18,25,32.027854886,79,2025-11-08 14:36:45
iouring,1,1,1,THROUGHPUT,1,7,10,2.962695943,5,2025-11-08 14:36:48
iouring,1,1,1,THROUGHPUT,1,2,11,.820330901,4739,2025-11-08 14:36:49
iouring,1,1,1,THROUGHPUT,1,1,12,.058950491,1,2025-11-08 14:36:49
iouring,1,1,1,THROUGHPUT,2,22,26,4.299931323,8,2025-11-08 14:36:50
iouring,1,1,1,THROUGHPUT,1,12,13,3.230666458,3,2025-11-08 14:36:52
iouring,1,1,1,THROUGHPUT,1,17,14,.176789716,2,2025-11-08 14:36:52
iouring,1,1,1,THROUGHPUT,1,6,15,1.833806936,2,2025-11-08 14:36:54
iouring,1,1,1,THROUGHPUT,2,3,27,4.717659613,113748,2025-11-08 14:36:54
iouring,1,1,1,THROUGHPUT,2,7,28,3.142528762,5,2025-11-08 14:36:57
iouring,1,1,1,THROUGHPUT,2,17,29,.191706096,2,2025-11-08 14:36:58
iouring,1,1,1,THROUGHPUT,2,5,30,3.912793973,6,2025-11-08 14:37:02
iouring,1,1,1,THROUGHPUT,2,2,31,.810338123,4739,2025-11-08 14:37:02
iouring,1,1,1,THROUGHPUT,2,11,32,2.465666907,1,2025-11-08 14:37:05
iouring,1,1,1,THROUGHPUT,1,20,16,39.773331823,1797,2025-11-08 14:37:34
iouring,1,1,1,THROUGHPUT,1,9,17,6.302811343,176,2025-11-08 14:37:40
iouring,1,1,1,THROUGHPUT,2,20,33,39.089867232,1797,2025-11-08 14:37:44
iouring,1,1,1,THROUGHPUT,2,21,34,5.417796894,3938,2025-11-08 14:37:49
iouring,1,1,1,THROUGHPUT,2,19,35,.461723583,2,2025-11-08 14:37:50
iouring,1,1,1,THROUGHPUT,2,4,36,1.758883351,6,2025-11-08 14:37:52
iouring,1,1,1,THROUGHPUT,2,15,37,4.759693365,4,2025-11-08 14:37:57
iouring,1,1,1,THROUGHPUT,1,13,18,16.685079816,47,2025-11-08 14:37:57
iouring,1,1,1,THROUGHPUT,2,14,38,2.209054354,2,2025-11-08 14:37:59
iouring,1,1,1,THROUGHPUT,2,9,39,6.692297519,176,2025-11-08 14:38:05
iouring,1,1,1,THROUGHPUT,2,6,40,1.902928575,2,2025-11-08 14:38:07
iouring,1,1,1,THROUGHPUT,2,10,41,7.356377985,381871,2025-11-08 14:38:15
