io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,4.231002654,600,2025-11-08 14:12:59
sync,1,1,1,POWER,0,2,24,.505348364,100,2025-11-08 14:13:46
sync,1,1,1,THROUGHPUT,R,1,45,1.269456941,600,2025-11-08 14:13:47
sync,1,1,1,THROUGHPUT,R,2,46,.471348039,100,2025-11-08 14:13:48
sync,1,1,1,THROUGHPUT,R,1,47,1.304615084,600,2025-11-08 14:13:49
sync,1,1,1,THROUGHPUT,R,2,48,.485803865,100,2025-11-08 14:13:49
sync,1,1,1,THROUGHPUT,R,1,49,5.653152974,600,2025-11-08 14:13:55
sync,1,1,1,THROUGHPUT,R,2,50,.476938004,100,2025-11-08 14:13:56
sync,1,1,1,THROUGHPUT,R,1,51,1.295461394,600,2025-11-08 14:13:57
sync,1,1,1,THROUGHPUT,R,2,52,.479766285,100,2025-11-08 14:13:57
