io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,4.000429877,600,2025-11-05 01:16:14
iouring,1,1,1,POWER,0,2,24,.646147660,100,2025-11-05 01:17:12
iouring,1,1,1,THROUGHPUT,R,1,45,1.592359917,600,2025-11-05 01:17:13
iouring,1,1,1,THROUGHPUT,R,2,46,.602276176,100,2025-11-05 01:17:14
iouring,1,1,1,THROUGHPUT,R,1,47,1.358776483,600,2025-11-05 01:17:15
iouring,1,1,1,THROUGHPUT,R,2,48,.732427540,100,2025-11-05 01:17:16
iouring,1,1,1,THROUGHPUT,R,1,49,1.435552460,600,2025-11-05 01:17:18
iouring,1,1,1,THROUGHPUT,R,2,50,1.031729860,100,2025-11-05 01:17:19
iouring,1,1,1,THROUGHPUT,R,1,51,1.678493226,600,2025-11-05 01:17:20
iouring,1,1,1,THROUGHPUT,R,2,52,.537336197,100,2025-11-05 01:17:21
