io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,1.144088800,600,2025-11-02 01:32:00
bgworkers,1,1,1,POWER,0,2,24,.080351682,100,2025-11-02 01:33:38
bgworkers,1,1,1,THROUGHPUT,R,1,45,.473774068,600,2025-11-02 01:33:39
bgworkers,1,1,1,THROUGHPUT,R,2,46,.071209679,100,2025-11-02 01:33:39
bgworkers,1,1,1,THROUGHPUT,R,1,47,.465611921,600,2025-11-02 01:33:39
bgworkers,1,1,1,THROUGHPUT,R,2,48,.075000870,100,2025-11-02 01:33:39
bgworkers,1,1,1,THROUGHPUT,R,1,49,.449094018,600,2025-11-02 01:33:40
bgworkers,1,1,1,THROUGHPUT,R,2,50,.074154480,100,2025-11-02 01:33:40
bgworkers,1,1,1,THROUGHPUT,R,1,51,.463382035,600,2025-11-02 01:33:40
bgworkers,1,1,1,THROUGHPUT,R,2,52,.069329491,100,2025-11-02 01:33:41
