io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,123.882122572,224279,2026-06-26 22:44:30
bgworkers,1,1,1,POWER,0,2,24,35.567524963,225566,2026-06-26 23:06:30
bgworkers,1,1,1,THROUGHPUT,R,1,89,216.805855320,225215,2026-06-26 23:11:07
bgworkers,1,1,1,THROUGHPUT,R,2,90,47.381424192,224161,2026-06-26 23:12:26
bgworkers,1,1,1,THROUGHPUT,R,1,91,146.812570593,224994,2026-06-26 23:15:33
bgworkers,1,1,1,THROUGHPUT,R,2,92,37.702739063,225685,2026-06-26 23:16:45
bgworkers,1,1,1,THROUGHPUT,R,1,93,163.450187915,225101,2026-06-26 23:20:02
bgworkers,1,1,1,THROUGHPUT,R,2,94,50.092644937,224998,2026-06-26 23:21:24
bgworkers,1,1,1,THROUGHPUT,R,1,95,211.477519944,224352,2026-06-26 23:25:36
bgworkers,1,1,1,THROUGHPUT,R,2,96,57.492343539,224958,2026-06-26 23:27:17
