io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,5.310652734,600,2025-11-05 18:31:50
bgworkers,1,1,1,POWER,0,2,24,1.764243312,100,2025-11-05 18:35:34
bgworkers,1,1,1,THROUGHPUT,R,1,45,2.359576784,600,2025-11-05 18:35:36
bgworkers,1,1,1,THROUGHPUT,R,2,46,1.890305212,100,2025-11-05 18:35:38
bgworkers,1,1,1,THROUGHPUT,R,1,47,2.257325038,600,2025-11-05 18:35:40
bgworkers,1,1,1,THROUGHPUT,R,2,48,1.760037398,100,2025-11-05 18:35:42
bgworkers,1,1,1,THROUGHPUT,R,1,49,2.315413645,600,2025-11-05 18:35:44
bgworkers,1,1,1,THROUGHPUT,R,2,50,1.692188826,100,2025-11-05 18:35:46
bgworkers,1,1,1,THROUGHPUT,R,1,51,2.203508419,600,2025-11-05 18:35:48
bgworkers,1,1,1,THROUGHPUT,R,2,52,1.987413529,100,2025-11-05 18:35:50
