io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,1.178354469,600,2025-11-02 02:48:25
iouring,1,1,1,POWER,0,2,24,.078593730,100,2025-11-02 02:50:28
iouring,1,1,1,THROUGHPUT,R,1,45,.444515645,600,2025-11-02 02:50:28
iouring,1,1,1,THROUGHPUT,R,2,46,.082534696,100,2025-11-02 02:50:28
iouring,1,1,1,THROUGHPUT,R,1,47,.466187127,600,2025-11-02 02:50:29
iouring,1,1,1,THROUGHPUT,R,2,48,.068548004,100,2025-11-02 02:50:29
iouring,1,1,1,THROUGHPUT,R,1,49,.452726717,600,2025-11-02 02:50:29
iouring,1,1,1,THROUGHPUT,R,2,50,.070255417,100,2025-11-02 02:50:29
iouring,1,1,1,THROUGHPUT,R,1,51,.451567583,600,2025-11-02 02:50:30
iouring,1,1,1,THROUGHPUT,R,2,52,.073961564,100,2025-11-02 02:50:30
