io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,45.290728874,600,2025-11-10 14:41:34
sync,1,1,1,POWER,0,2,24,16.860681916,100,2025-11-10 15:51:39
sync,1,1,1,THROUGHPUT,R,1,45,15.340610904,600,2025-11-10 15:51:54
sync,1,1,1,THROUGHPUT,R,2,46,23.060505771,100,2025-11-10 15:52:18
sync,1,1,1,THROUGHPUT,R,1,47,44.325200803,600,2025-11-10 15:53:02
sync,1,1,1,THROUGHPUT,R,2,48,27.936484368,100,2025-11-10 15:53:30
sync,1,1,1,THROUGHPUT,R,1,49,25.620573542,600,2025-11-10 15:53:55
sync,1,1,1,THROUGHPUT,R,2,50,34.331936712,100,2025-11-10 15:54:30
sync,1,1,1,THROUGHPUT,R,1,51,40.895134003,600,2025-11-10 15:55:11
sync,1,1,1,THROUGHPUT,R,2,52,25.073454485,100,2025-11-10 15:55:36
