io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,.072772236,600,2025-11-02 23:57:59
iouring,1,1,1,POWER,0,2,24,.064241835,100,2025-11-02 23:59:16
iouring,1,1,1,THROUGHPUT,R,1,45,.064015535,600,2025-11-02 23:59:16
iouring,1,1,1,THROUGHPUT,R,2,46,.062079060,100,2025-11-02 23:59:16
iouring,1,1,1,THROUGHPUT,R,1,47,.060572287,600,2025-11-02 23:59:16
iouring,1,1,1,THROUGHPUT,R,2,48,.060165563,100,2025-11-02 23:59:16
iouring,1,1,1,THROUGHPUT,R,1,49,.057704838,600,2025-11-02 23:59:16
iouring,1,1,1,THROUGHPUT,R,2,50,.056316212,100,2025-11-02 23:59:16
iouring,1,1,1,THROUGHPUT,R,1,51,.057971377,600,2025-11-02 23:59:17
iouring,1,1,1,THROUGHPUT,R,2,52,.056902242,100,2025-11-02 23:59:17
