io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
sync,1,1,1,POWER,0,1,2,.069081651,1,2025-11-02 01:45:07
sync,1,1,1,POWER,0,2,3,.103485010,7,2025-11-02 01:45:08
sync,1,1,1,POWER,0,3,4,.148678018,121,2025-11-02 01:45:09
sync,1,1,1,POWER,0,4,5,.099671467,6,2025-11-02 01:45:10
sync,1,1,1,POWER,0,5,6,.093053738,6,2025-11-02 01:45:12
sync,1,1,1,POWER,0,6,7,.087977873,2,2025-11-02 01:45:13
sync,1,1,1,POWER,0,7,8,.095108497,5,2025-11-02 01:45:14
sync,1,1,1,POWER,0,8,9,.095484034,3,2025-11-02 01:45:15
sync,1,1,1,POWER,0,9,10,.113222375,176,2025-11-02 01:45:16
sync,1,1,1,POWER,0,10,11,.103680465,404,2025-11-02 01:45:17
sync,1,1,1,POWER,0,11,12,.071170035,154,2025-11-02 01:45:18
sync,1,1,1,POWER,0,12,13,.106884828,3,2025-11-02 01:45:19
sync,1,1,1,POWER,0,13,14,.087518889,48,2025-11-02 01:45:21
sync,1,1,1,POWER,0,14,15,.089269457,2,2025-11-02 01:45:22
sync,1,1,1,POWER,0,15,16,.133239319,4,2025-11-02 01:45:23
sync,1,1,1,POWER,0,16,17,.074376959,335,2025-11-02 01:45:24
sync,1,1,1,POWER,0,17,18,.643668134,2,2025-11-02 01:45:26
sync,1,1,1,POWER,0,18,19,.280178416,412,2025-11-02 01:45:27
sync,1,1,1,POWER,0,19,20,.097396599,2,2025-11-02 01:45:28
sync,1,1,1,POWER,0,20,21,76.734926087,2,2025-11-02 01:46:46
sync,1,1,1,POWER,0,21,22,.265051442,6,2025-11-02 01:46:47
sync,1,1,1,POWER,0,22,23,.071729587,1,2025-11-02 01:46:48
sync,1,1,1,THROUGHPUT,2,22,23,.067272307,1,2025-11-02 01:46:49
sync,1,1,1,THROUGHPUT,1,5,1,.084873899,6,2025-11-02 01:46:50
sync,1,1,1,THROUGHPUT,2,10,24,.094396178,404,2025-11-02 01:46:50
sync,1,1,1,THROUGHPUT,2,3,25,.092074668,121,2025-11-02 01:46:50
sync,1,1,1,THROUGHPUT,2,14,26,.084389187,2,2025-11-02 01:46:50
sync,1,1,1,THROUGHPUT,2,1,27,.066711711,1,2025-11-02 01:46:50
sync,1,1,1,THROUGHPUT,1,21,2,.385719277,6,2025-11-02 01:46:50
sync,1,1,1,THROUGHPUT,2,16,28,.066519992,335,2025-11-02 01:46:50
sync,1,1,1,THROUGHPUT,2,6,29,.081187499,2,2025-11-02 01:46:50
