io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.242161741,600,2025-11-05 01:18:55
sync,1,1,1,POWER,0,2,24,.089295433,100,2025-11-05 01:19:20
sync,1,1,1,THROUGHPUT,R,1,45,.516835566,600,2025-11-05 01:19:21
sync,1,1,1,THROUGHPUT,R,2,46,.072138281,100,2025-11-05 01:19:21
sync,1,1,1,THROUGHPUT,R,1,47,.123960925,600,2025-11-05 01:19:21
sync,1,1,1,THROUGHPUT,R,2,48,.069845184,100,2025-11-05 01:19:21
sync,1,1,1,THROUGHPUT,R,1,49,.100653650,600,2025-11-05 01:19:21
sync,1,1,1,THROUGHPUT,R,2,50,.069167162,100,2025-11-05 01:19:21
sync,1,1,1,THROUGHPUT,R,1,51,.100173246,600,2025-11-05 01:19:21
sync,1,1,1,THROUGHPUT,R,2,52,.067668912,100,2025-11-05 01:19:21
