io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,1.269253284,600,2025-11-08 18:38:07
iouring,1,1,1,POWER,0,2,24,.124240710,100,2025-11-08 18:38:35
iouring,1,1,1,THROUGHPUT,R,1,45,.892861915,600,2025-11-08 18:38:36
iouring,1,1,1,THROUGHPUT,R,2,46,.119781548,100,2025-11-08 18:38:36
iouring,1,1,1,THROUGHPUT,R,1,47,.450712247,600,2025-11-08 18:38:37
iouring,1,1,1,THROUGHPUT,R,2,48,.120772131,100,2025-11-08 18:38:37
iouring,1,1,1,THROUGHPUT,R,1,49,.873486615,600,2025-11-08 18:38:38
iouring,1,1,1,THROUGHPUT,R,2,50,.116322779,100,2025-11-08 18:38:38
iouring,1,1,1,THROUGHPUT,R,1,51,.870292237,600,2025-11-08 18:38:39
iouring,1,1,1,THROUGHPUT,R,2,52,.120630065,100,2025-11-08 18:38:39
