io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,123.496678960,224279,2026-06-25 14:14:09
bgworkers,1,1,1,POWER,0,2,24,35.492626956,225566,2026-06-25 14:36:02
bgworkers,1,1,1,THROUGHPUT,R,1,89,245.699950590,225215,2026-06-25 14:41:10
bgworkers,1,1,1,THROUGHPUT,R,2,90,36.122225065,224161,2026-06-25 14:42:20
bgworkers,1,1,1,THROUGHPUT,R,1,91,145.534281599,224994,2026-06-25 14:45:23
bgworkers,1,1,1,THROUGHPUT,R,2,92,35.953728384,225685,2026-06-25 14:46:34
bgworkers,1,1,1,THROUGHPUT,R,1,93,231.609714528,225101,2026-06-25 14:51:13
bgworkers,1,1,1,THROUGHPUT,R,2,94,38.345020895,224998,2026-06-25 14:52:44
bgworkers,1,1,1,THROUGHPUT,R,1,95,178.979116215,224352,2026-06-25 14:56:17
bgworkers,1,1,1,THROUGHPUT,R,2,96,37.362060936,224958,2026-06-25 14:57:28
