io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,43.033265988,600,2025-11-12 01:23:34
bgworkers,1,1,1,POWER,0,2,24,15.064249239,100,2025-11-12 02:26:06
bgworkers,1,1,1,THROUGHPUT,R,1,45,14.889525661,600,2025-11-12 02:26:21
bgworkers,1,1,1,THROUGHPUT,R,2,46,37.961784028,100,2025-11-12 02:26:59
bgworkers,1,1,1,THROUGHPUT,R,1,47,24.478342351,600,2025-11-12 02:27:23
bgworkers,1,1,1,THROUGHPUT,R,2,48,13.258985402,100,2025-11-12 02:27:36
bgworkers,1,1,1,THROUGHPUT,R,1,49,21.108443675,600,2025-11-12 02:27:58
bgworkers,1,1,1,THROUGHPUT,R,2,50,14.652160897,100,2025-11-12 02:28:12
bgworkers,1,1,1,THROUGHPUT,R,1,51,19.765155852,600,2025-11-12 02:28:32
bgworkers,1,1,1,THROUGHPUT,R,2,52,14.217129254,100,2025-11-12 02:28:46
