io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,.956277871,600,2025-11-04 22:19:50
iouring,1,1,1,POWER,0,2,24,.124112553,100,2025-11-04 22:20:18
iouring,1,1,1,THROUGHPUT,R,1,45,.147188486,600,2025-11-04 22:20:18
iouring,1,1,1,THROUGHPUT,R,2,46,.109760853,100,2025-11-04 22:20:18
iouring,1,1,1,THROUGHPUT,R,1,47,.442298561,600,2025-11-04 22:20:19
iouring,1,1,1,THROUGHPUT,R,2,48,.109273459,100,2025-11-04 22:20:19
iouring,1,1,1,THROUGHPUT,R,1,49,.153682726,600,2025-11-04 22:20:19
iouring,1,1,1,THROUGHPUT,R,2,50,.108692199,100,2025-11-04 22:20:19
iouring,1,1,1,THROUGHPUT,R,1,51,.141089757,600,2025-11-04 22:20:19
iouring,1,1,1,THROUGHPUT,R,2,52,.106186091,100,2025-11-04 22:20:19
